timestr,cell,tgrad,wsshear,wdshear
2021-06-05 10:54:56,2,-0.10216778777130937,0.025979418412774003,-0.11056020280956165
2021-06-05 10:59:12,2,-0.10261539580758694,0.020908221569736447,-0.09975296695675469
2021-06-05 11:05:36,2,-0.10261539580758694,0.020908221569736447,-0.09975296695675469
2021-06-05 11:09:52,2,-0.10261539580758694,0.020908221569736447,-0.09975296695675469
2021-06-05 11:14:08,2,-0.10261539580758694,0.020908221569736447,-0.09975296695675469
2021-06-05 11:20:32,2,-0.10216778777130937,0.025979418412774003,-0.11056020280956165
2021-06-05 11:24:48,2,-0.10261539580758694,0.020908221569736447,-0.09975296695675469
2021-06-05 09:55:12,3,-0.09960531243602788,0.02396061303130293,-0.10027893309466605
2021-06-05 09:59:28,3,-0.09960531243602788,0.02396061303130293,-0.10027893309466605
2021-06-05 10:03:44,3,-0.09960531243602788,0.02396061303130293,-0.10027893309466605
2021-06-05 10:10:08,3,-0.09960531243602788,0.02396061303130293,-0.10027893309466605
2021-06-05 10:14:24,3,-0.09960531243602788,0.02396061303130293,-0.10027893309466605
2021-06-05 10:18:40,3,-0.09960531243602788,0.02396061303130293,-0.10027893309466605
2021-06-05 10:25:04,3,-0.09983238883145086,0.024957453921832868,-0.1823152665669939
2021-06-05 10:29:20,3,-0.09983238883145086,0.024957453921832868,-0.1823152665669939
2021-06-05 10:33:36,3,-0.09830530906778522,0.018697414330676596,-0.15962296909568582
2021-06-05 10:40:00,3,-0.09830530906778522,0.018697414330676596,-0.15962296909568582
2021-06-05 10:44:16,3,-0.09830530906778522,0.018697414330676596,-0.15962296909568582
2021-06-05 10:48:32,3,-0.09830530906778522,0.018697414330676596,-0.15962296909568582
2021-06-05 10:54:56,3,-0.09830530906778522,0.018697414330676596,-0.15962296909568582
2021-06-05 10:59:12,3,-0.09830530906778522,0.018697414330676596,-0.15962296909568582
2021-06-05 11:05:36,3,-0.09830530906778522,0.018697414330676596,-0.15962296909568582
2021-06-05 11:09:52,3,-0.09830530906778522,0.018697414330676596,-0.15962296909568582
2021-06-05 11:14:08,3,-0.09830530906778522,0.018697414330676596,-0.15962296909568582
2021-06-05 11:20:32,3,-0.09830530906778522,0.018697414330676596,-0.15962296909568582
2021-06-05 11:24:48,3,-0.09830530906778522,0.018697414330676596,-0.15962296909568582
2021-06-05 11:29:04,3,-0.0992952210249099,0.0213473884489684,-0.14706889653838842
2021-06-05 08:55:28,4,-0.09691097493931254,0.027720437092063697,-0.05885558514890417
2021-06-05 08:59:44,4,-0.09691097493931254,0.027720437092063697,-0.05885558514890417
2021-06-05 09:04:00,4,-0.09691097493931254,0.027720437092063697,-0.05885558514890417
2021-06-05 09:10:24,4,-0.09691097493931254,0.027720437092063697,-0.05885558514890417
2021-06-05 09:14:40,4,-0.09691097493931254,0.027720437092063697,-0.05885558514890417
2021-06-05 09:18:56,4,-0.09691097493931254,0.027720437092063697,-0.05885558514890417
2021-06-05 09:25:20,4,-0.09691097493931254,0.027720437092063697,-0.05885558514890417
2021-06-05 09:29:36,4,-0.09691097493931254,0.027720437092063697,-0.05885558514890417
2021-06-05 09:33:52,4,-0.09494088524105275,0.02763932957269449,-0.11406889194724831
2021-06-05 09:40:16,4,-0.09494088524105275,0.02763932957269449,-0.11406889194724831
2021-06-05 09:44:32,4,-0.09494088524105275,0.02763932957269449,-0.11406889194724831
2021-06-05 09:48:48,4,-0.09494088524105275,0.02763932957269449,-0.11406889194724831
2021-06-05 09:55:12,4,-0.09494088524105275,0.02763932957269449,-0.11406889194724831
2021-06-05 09:59:28,4,-0.09494088524105275,0.02763932957269449,-0.11406889194724831
2021-06-05 10:03:44,4,-0.09494088524105275,0.02763932957269449,-0.11406889194724831
2021-06-05 10:10:08,4,-0.09439468988064115,0.023112397421777772,-0.08777621919074942
2021-06-05 10:14:24,4,-0.09439468988064115,0.023112397421777772,-0.08777621919074942
2021-06-05 10:18:40,4,-0.09439468988064115,0.023112397421777772,-0.08777621919074942
2021-06-05 10:25:04,4,-0.09439468988064115,0.023112397421777772,-0.08777621919074942
2021-06-05 10:29:20,4,-0.09439468988064115,0.023112397421777772,-0.08777621919074942
2021-06-05 10:33:36,4,-0.09411823144634214,0.03041297456859488,-0.11624026273204156
2021-06-05 10:40:00,4,-0.09411823144634214,0.03041297456859488,-0.11624026273204156
2021-06-05 10:44:16,4,-0.09411823144634214,0.03041297456859488,-0.11624026273204156
2021-06-05 10:48:32,4,-0.09411823144634214,0.03041297456859488,-0.11624026273204156
2021-06-05 10:54:56,4,-0.09411823144634214,0.03041297456859488,-0.11624026273204156
2021-06-05 10:59:12,4,-0.09411823144634214,0.03041297456859488,-0.11624026273204156
2021-06-05 11:05:36,4,-0.09411823144634214,0.03041297456859488,-0.11624026273204156
2021-06-05 11:09:52,4,-0.09411823144634214,0.03041297456859488,-0.11624026273204156
2021-06-05 11:14:08,4,-0.09411823144634214,0.03041297456859488,-0.11624026273204156
2021-06-05 11:20:32,4,-0.09451522208526072,0.026912909904412464,-0.043200370856091
2021-06-05 11:24:48,4,-0.09451522208526072,0.026912909904412464,-0.043200370856091
2021-06-05 11:29:04,4,-0.09451522208526072,0.026912909904412464,-0.043200370856091
2021-06-08 09:18:56,1,-0.09480123838703187,0.008379085144110484,0.19981211623470338
2021-06-08 09:25:20,1,-0.09480123838703187,0.008379085144110484,0.19981211623470338
2021-06-08 09:29:36,1,-0.09480123838703187,0.008379085144110484,0.19981211623470338
2021-06-08 09:33:52,1,-0.09712017720990475,0.007429281749556549,0.2808840383343991
2021-06-08 09:40:16,1,-0.09712017720990475,0.007429281749556549,0.2808840383343991
2021-06-08 09:48:48,1,-0.09730159348935152,0.006796045860358043,0.3010350852223624
2021-06-08 09:55:12,1,-0.09730159348935152,0.006796045860358043,0.3010350852223624
2021-06-08 09:59:28,1,-0.09730159348935152,0.006796045860358043,0.3010350852223624
2021-06-08 10:03:44,1,-0.09730159348935152,0.006796045860358043,0.3010350852223624
2021-06-08 10:10:08,1,-0.09730159348935152,0.006796045860358043,0.3010350852223624
2021-06-08 10:14:24,1,-0.09730159348935152,0.006796045860358043,0.3010350852223624
2021-06-08 10:18:40,1,-0.09730159348935152,0.006796045860358043,0.3010350852223624
2021-06-08 10:25:04,1,-0.09730159348935152,0.006796045860358043,0.3010350852223624
2021-06-08 10:29:20,1,-0.09730159348935152,0.006796045860358043,0.3010350852223624
2021-06-08 10:33:36,1,-0.09686584260044373,0.010760330487141567,0.2989484066583413
2021-06-08 10:40:00,1,-0.09702194763706849,0.010958600348075933,0.3049126751654971
2021-06-08 10:44:16,1,-0.09702194763706849,0.010958600348075933,0.3049126751654971
2021-06-08 10:48:32,1,-0.09702194763706849,0.010958600348075933,0.3049126751654971
2021-06-08 10:54:56,1,-0.09702194763706849,0.010958600348075933,0.3049126751654971
2021-06-08 10:59:12,1,-0.09585698954826964,0.016303497938983207,0.31627037277896847
2021-06-08 11:05:36,1,-0.09613929405465589,0.01761665555228174,0.316961027432332
2021-06-08 11:09:52,1,-0.09613929405465589,0.01761665555228174,0.316961027432332
2021-06-08 11:14:08,1,-0.09613929405465589,0.01761665555228174,0.316961027432332
2021-06-08 11:20:32,1,-0.09613929405465589,0.01761665555228174,0.316961027432332
2021-06-08 11:24:48,1,-0.09613929405465589,0.01761665555228174,0.316961027432332
2021-06-08 11:29:04,1,-0.09613929405465589,0.01761665555228174,0.316961027432332
2021-06-08 11:35:28,1,-0.09676849591890266,0.01969356006858623,0.32806102111276264
2021-06-08 11:39:44,1,-0.09676849591890266,0.01969356006858623,0.32806102111276264
2021-06-08 11:44:00,1,-0.09676849591890266,0.01969356006858623,0.32806102111276264
2021-06-08 11:50:24,1,-0.09676849591890266,0.01969356006858623,0.32806102111276264
2021-06-08 11:54:40,1,-0.09676849591890266,0.01969356006858623,0.32806102111276264
2021-06-08 09:25:20,2,-0.10088194703422816,0.013670410527592212,0.21833236194711866
2021-06-08 09:29:36,2,-0.10088194703422816,0.013670410527592212,0.21833236194711866
2021-06-08 09:33:52,2,-0.10345309577578994,0.0056050313426330035,0.08582048237218265
2021-06-08 09:40:16,2,-0.10345309577578994,0.0056050313426330035,0.08582048237218265
